line_id,invoice_id,product_id,quantity,unit_price,discount_pct,discount_amount,extended_amount,line_total,unit_standard_cost,line_cost,gross_margin
293,2-20210723-000145,89,2,74.5,0.0,0.0,149.0,149.0,22.14,44.28,104.72
294,2-20210727-000146,1,2,73.0,0.0,0.0,146.0,146.0,22.3,44.6,101.4
295,2-20210814-000147,22,1,27.5,0.0,0.0,27.5,27.5,7.72,7.72,19.78
296,2-20210820-000148,78,4,17.0,0.0,0.0,68.0,68.0,5.3,21.2,46.8
297,2-20210910-000149,78,2,17.0,0.0976,3.32,34.0,30.68,5.3,10.6,20.08
298,2-20210910-000149,64,3,11.5,0.0976,3.37,34.5,31.13,3.2,9.6,21.53
299,2-20210910-000149,49,1,27.5,0.0976,2.68,27.5,24.82,7.86,7.86,16.96
300,2-20210910-000149,30,1,24.0,0.0976,2.34,24.0,21.66,6.81,6.81,14.85
301,2-20211001-000150,79,1,12.0,0.0,0.0,12.0,12.0,3.52,3.52,8.48
302,2-20211001-000150,1,1,73.5,0.0,0.0,73.5,73.5,22.3,22.3,51.2
303,2-20211001-000150,77,1,11.5,0.0,0.0,11.5,11.5,3.3,3.3,8.2
304,2-20211025-000151,85,1,854.5,0.0,0.0,854.5,854.5,376.74,376.74,477.76
305,2-20211025-000151,8,2,37.5,0.0,0.0,75.0,75.0,11.22,22.44,52.56
306,2-20211025-000151,11,2,19.0,0.0,0.0,38.0,38.0,5.38,10.76,27.24
307,2-20211103-000152,30,4,24.0,0.0,0.0,96.0,96.0,6.81,27.24,68.76
308,2-20211108-000153,78,1,17.5,0.0,0.0,17.5,17.5,5.3,5.3,12.2
309,2-20211112-000154,87,1,24.0,0.0,0.0,24.0,24.0,7.17,7.17,16.83
310,2-20211124-000155,40,1,320.5,0.3,96.15,320.5,224.35,96.32,96.32,128.03
311,2-20211129-000156,79,1,12.0,0.3,3.6,12.0,8.4,3.52,3.52,4.88
312,2-20211205-000157,22,1,27.5,0.0,0.0,27.5,27.5,7.72,7.72,19.78
313,2-20211205-000157,77,1,11.5,0.0,0.0,11.5,11.5,3.3,3.3,8.2
314,2-20211205-000157,40,1,321.0,0.0,0.0,321.0,321.0,96.32,96.32,224.68
315,2-20211209-000158,79,3,12.0,0.0,0.0,36.0,36.0,3.52,10.56,25.44
316,2-20211209-000158,8,3,37.5,0.0,0.0,112.5,112.5,11.22,33.66,78.84
317,2-20211209-000158,77,2,11.5,0.0,0.0,23.0,23.0,3.3,6.6,16.4
318,2-20211215-000159,85,1,858.5,0.0,0.0,858.5,858.5,376.74,376.74,481.76
319,2-20211215-000159,25,1,82.5,0.0,0.0,82.5,82.5,23.17,23.17,59.33
320,2-20211215-000159,49,1,27.5,0.0,0.0,27.5,27.5,7.86,7.86,19.64
321,2-20211215-000159,30,1,24.0,0.0,0.0,24.0,24.0,6.81,6.81,17.19
322,2-20211215-000159,91,1,80.5,0.0,0.0,80.5,80.5,29.81,29.81,50.69
323,2-20211216-000160,85,1,858.5,0.0,0.0,858.5,858.5,376.74,376.74,481.76
324,2-20211216-000160,1,1,74.0,0.0,0.0,74.0,74.0,22.3,22.3,51.7
325,2-20211216-000160,1,1,74.0,0.0,0.0,74.0,74.0,22.3,22.3,51.7
326,2-20211216-000160,43,1,51.5,0.0,0.0,51.5,51.5,20.92,20.92,30.58
327,2-20211217-000161,11,3,19.0,0.0,0.0,57.0,57.0,5.38,16.14,40.86
328,2-20211219-000162,89,1,75.0,0.0,0.0,75.0,75.0,22.14,22.14,52.86
329,2-20211219-000162,8,1,38.0,0.0,0.0,38.0,38.0,11.22,11.22,26.78
330,2-20211219-000162,8,1,38.0,0.0,0.0,38.0,38.0,11.22,11.22,26.78
331,2-20211222-R000162,89,-1,75.0,0.0,-0.0,-75.0,-75.0,22.14,-22.14,-52.86
332,2-20211222-R000162,8,-1,38.0,0.0,-0.0,-38.0,-38.0,11.22,-11.22,-26.78
333,2-20211222-R000162,8,-1,38.0,0.0,-0.0,-38.0,-38.0,11.22,-11.22,-26.78
334,2-20211220-000163,78,3,17.5,0.0,0.0,52.5,52.5,5.3,15.9,36.6
335,2-20211220-000163,1,1,74.0,0.0,0.0,74.0,74.0,22.3,22.3,51.7
336,2-20211224-000164,8,1,38.0,0.0,0.0,38.0,38.0,11.22,11.22,26.78
337,2-20211224-000165,11,1,19.0,0.0,0.0,19.0,19.0,5.38,5.38,13.62
338,2-20211224-000165,91,1,80.5,0.0,0.0,80.5,80.5,29.81,29.81,50.69
339,2-20211225-000166,64,1,11.5,0.0,0.0,11.5,11.5,3.2,3.2,8.3
340,2-20211225-000166,87,1,24.0,0.0,0.0,24.0,24.0,7.17,7.17,16.83
341,2-20211225-000166,61,1,122.5,0.0,0.0,122.5,122.5,49.79,49.79,72.71
342,2-20220108-000167,49,1,28.0,0.0,0.0,28.0,28.0,7.86,7.86,20.14
343,2-20220120-000168,30,3,24.5,0.0,0.0,73.5,73.5,6.81,20.43,53.07
344,2-20220120-000168,66,2,18.0,0.0,0.0,36.0,36.0,5.27,10.54,25.46
345,2-20220120-000168,46,3,19.5,0.0,0.0,58.5,58.5,5.86,17.58,40.92
346,2-20220213-000169,85,1,862.5,0.0,0.0,862.5,862.5,376.74,376.74,485.76
347,2-20220213-000169,49,2,28.0,0.0,0.0,56.0,56.0,7.86,15.72,40.28
348,2-20220213-000169,87,2,24.5,0.0,0.0,49.0,49.0,7.17,14.34,34.66
349,2-20220221-000170,85,1,863.0,0.0,0.0,863.0,863.0,376.74,376.74,486.26
350,2-20220221-000170,22,1,28.0,0.0,0.0,28.0,28.0,7.72,7.72,20.28
351,2-20220221-000170,11,1,19.5,0.0,0.0,19.5,19.5,5.38,5.38,14.12
352,2-20220301-000171,89,1,75.5,0.0,0.0,75.5,75.5,22.14,22.14,53.36
353,2-20220301-000172,78,3,17.5,0.0,0.0,52.5,52.5,5.3,15.9,36.6
354,2-20220301-000172,46,1,19.5,0.0,0.0,19.5,19.5,5.86,5.86,13.64
355,2-20220328-000173,85,1,865.5,0.1278,110.61,865.5,754.89,376.74,376.74,378.15
356,2-20220328-000173,22,2,28.0,0.1278,7.16,56.0,48.84,7.72,15.44,33.4
357,2-20220328-000173,11,1,19.5,0.1278,2.49,19.5,17.01,5.38,5.38,11.63
358,2-20220328-000173,78,2,17.5,0.1278,4.47,35.0,30.53,5.3,10.6,19.93
359,2-20220409-000174,22,1,28.0,0.0,0.0,28.0,28.0,7.72,7.72,20.28
360,2-20220412-000175,66,1,18.5,0.0,0.0,18.5,18.5,5.27,5.27,13.23
361,2-20220619-000176,85,1,871.5,0.1934,168.55,871.5,702.95,376.74,376.74,326.21
362,2-20220619-000176,1,2,75.0,0.1934,29.01,150.0,120.99,22.3,44.6,76.39
363,2-20220625-000177,66,1,18.5,0.1934,3.58,18.5,14.92,5.27,5.27,9.65
364,2-20220625-000177,11,1,19.5,0.1934,3.77,19.5,15.73,5.38,5.38,10.35
365,2-20220702-000178,49,3,28.0,0.0,0.0,84.0,84.0,7.86,23.58,60.42
366,2-20220704-000179,46,3,20.0,0.0,0.0,60.0,60.0,5.86,17.58,42.42
367,2-20220818-000180,11,1,19.5,0.0,0.0,19.5,19.5,5.38,5.38,14.12
368,2-20220913-000181,77,1,12.0,0.0,0.0,12.0,12.0,3.3,3.3,8.7
369,2-20220913-000181,91,1,82.5,0.0,0.0,82.5,82.5,29.81,29.81,52.69
370,2-20220913-000181,61,1,125.0,0.0,0.0,125.0,125.0,49.79,49.79,75.21
371,2-20220916-000182,77,2,12.0,0.107,2.57,24.0,21.43,3.3,6.6,14.83
372,2-20220916-000182,46,3,20.0,0.107,6.42,60.0,53.58,5.86,17.58,36.0
373,2-20220918-000183,22,2,28.5,0.107,6.1,57.0,50.9,7.72,15.44,35.46
374,2-20220918-000183,40,3,328.5,0.107,105.45,985.5,880.05,96.32,288.96,591.09
375,2-20220918-000184,87,1,25.0,0.107,2.67,25.0,22.33,7.17,7.17,15.16
376,2-20221025-000185,85,1,880.5,0.0,0.0,880.5,880.5,376.74,376.74,503.76
377,2-20221025-000185,89,3,77.0,0.0,0.0,231.0,231.0,22.14,66.42,164.58
378,2-20221025-000185,25,2,84.5,0.0,0.0,169.0,169.0,23.17,46.34,122.66
379,2-20221025-000185,78,2,18.0,0.0,0.0,36.0,36.0,5.3,10.6,25.4
380,2-20221111-000186,85,1,881.5,0.0,0.0,881.5,881.5,376.74,376.74,504.76
381,2-20221111-000186,49,1,28.5,0.0,0.0,28.5,28.5,7.86,7.86,20.64
382,2-20221218-000187,40,2,331.0,0.0,0.0,662.0,662.0,96.32,192.64,469.36
383,2-20221218-000187,30,1,25.0,0.0,0.0,25.0,25.0,6.81,6.81,18.19
384,2-20221225-000188,85,1,884.5,0.0,0.0,884.5,884.5,376.74,376.74,507.76
385,2-20221225-000188,30,1,25.0,0.0,0.0,25.0,25.0,6.81,6.81,18.19
386,2-20221225-000188,66,1,19.0,0.0,0.0,19.0,19.0,5.27,5.27,13.73
387,2-20221229-000189,64,1,12.0,0.2,2.4,12.0,9.6,3.2,3.2,6.4
388,2-20221229-000189,22,3,28.5,0.2,17.1,85.5,68.4,7.72,23.16,45.24
389,2-20230104-000190,22,1,28.5,0.0,0.0,28.5,28.5,7.72,7.72,20.78
390,2-20230211-000191,30,4,25.0,0.0,0.0,100.0,100.0,6.81,27.24,72.76
391,2-20230211-000191,43,1,53.0,0.0,0.0,53.0,53.0,20.92,20.92,32.08
392,2-20230225-000192,85,1,889.0,0.0,0.0,889.0,889.0,376.74,376.74,512.26
393,2-20230225-000192,11,1,20.0,0.0,0.0,20.0,20.0,5.38,5.38,14.62
394,2-20230225-000192,77,6,12.0,0.0,0.0,72.0,72.0,3.3,19.8,52.2
395,2-20230225-000192,49,3,28.5,0.0,0.0,85.5,85.5,7.86,23.58,61.92
396,2-20230225-000192,30,1,25.0,0.0,0.0,25.0,25.0,6.81,6.81,18.19
397,2-20230317-000193,46,1,20.0,0.145,2.9,20.0,17.1,5.86,5.86,11.24
398,2-20230317-000193,25,2,85.5,0.145,24.79,171.0,146.21,23.17,46.34,99.87
399,2-20230317-000193,11,1,20.0,0.145,2.9,20.0,17.1,5.38,5.38,11.72
400,2-20230317-000193,12,1,87.0,0.145,12.61,87.0,74.39,30.55,30.55,43.84
401,2-20230508-000194,30,1,25.0,0.0,0.0,25.0,25.0,6.81,6.81,18.19
402,2-20230515-000195,78,1,18.0,0.0,0.0,18.0,18.0,5.3,5.3,12.7
403,2-20230515-000195,11,1,20.0,0.0,0.0,20.0,20.0,5.38,5.38,14.62
404,2-20230515-000195,8,1,39.5,0.0,0.0,39.5,39.5,11.22,11.22,28.28
405,2-20230515-000195,87,1,25.5,0.0,0.0,25.5,25.5,7.17,7.17,18.33
406,2-20230517-000196,85,1,895.0,0.0,0.0,895.0,895.0,376.74,376.74,518.26
407,2-20230517-000196,77,1,12.0,0.0,0.0,12.0,12.0,3.3,3.3,8.7
408,2-20230517-000196,8,1,39.5,0.0,0.0,39.5,39.5,11.22,11.22,28.28
409,2-20230526-000197,1,3,77.0,0.0,0.0,231.0,231.0,22.3,66.9,164.1
410,2-20230526-000197,11,1,20.0,0.0,0.0,20.0,20.0,5.38,5.38,14.62
411,2-20230528-000198,64,2,12.0,0.0,0.0,24.0,24.0,3.2,6.4,17.6
412,2-20230528-000198,79,1,12.5,0.0,0.0,12.5,12.5,3.52,3.52,8.98
413,2-20230612-000199,78,1,18.0,0.0,0.0,18.0,18.0,5.3,5.3,12.7
414,2-20230618-000200,87,2,25.5,0.0,0.0,51.0,51.0,7.17,14.34,36.66
415,2-20230628-000201,22,1,29.0,0.0,0.0,29.0,29.0,7.72,7.72,21.28
416,2-20230628-000201,66,2,19.0,0.0,0.0,38.0,38.0,5.27,10.54,27.46
417,2-20230812-000202,1,1,77.5,0.0,0.0,77.5,77.5,22.3,22.3,55.2
418,2-20230815-000203,8,2,39.5,0.0,0.0,79.0,79.0,11.22,22.44,56.56
419,2-20230827-000204,85,1,902.5,0.0,0.0,902.5,902.5,376.74,376.74,525.76
420,2-20230827-000204,49,1,29.0,0.0,0.0,29.0,29.0,7.86,7.86,21.14
421,2-20230827-000204,22,4,29.0,0.0,0.0,116.0,116.0,7.72,30.88,85.12
422,2-20230918-000205,30,3,25.5,0.0,0.0,76.5,76.5,6.81,20.43,56.07
423,2-20231009-000206,46,1,20.5,0.0,0.0,20.5,20.5,5.86,5.86,14.64
424,2-20231020-000207,22,3,29.0,0.0,0.0,87.0,87.0,7.72,23.16,63.84
425,2-20231020-000207,66,4,19.0,0.0,0.0,76.0,76.0,5.27,21.08,54.92
426,2-20231020-000207,25,1,87.0,0.0,0.0,87.0,87.0,23.17,23.17,63.83
427,2-20231020-000207,49,3,29.5,0.0,0.0,88.5,88.5,7.86,23.58,64.92
428,2-20231124-000208,46,1,20.5,0.3,6.15,20.5,14.35,5.86,5.86,8.49
429,2-20231124-000208,49,1,29.5,0.3,8.85,29.5,20.65,7.86,7.86,12.79
430,2-20231124-000208,25,1,87.0,0.3,26.1,87.0,60.9,23.17,23.17,37.73
431,2-20231127-000209,79,1,13.0,0.3,3.9,13.0,9.1,3.52,3.52,5.58
432,2-20231127-000209,46,4,20.5,0.3,24.6,82.0,57.4,5.86,23.44,33.96
433,2-20231127-000209,8,1,40.0,0.3,12.0,40.0,28.0,11.22,11.22,16.78
434,2-20231210-000210,25,1,87.5,0.0,0.0,87.5,87.5,23.17,23.17,64.33
435,2-20231210-000210,30,1,25.5,0.0,0.0,25.5,25.5,6.81,6.81,18.69
436,2-20231210-000210,8,1,40.0,0.0,0.0,40.0,40.0,11.22,11.22,28.78
437,2-20231221-000211,25,1,87.5,0.0,0.0,87.5,87.5,23.17,23.17,64.33
438,2-20231224-000212,79,1,13.0,0.0,0.0,13.0,13.0,3.52,3.52,9.48
439,2-20231227-000213,40,1,341.0,0.2,68.2,341.0,272.8,96.32,96.32,176.48
440,2-20240122-000214,25,2,87.5,0.2838,49.66,175.0,125.34,23.17,46.34,79.0
441,2-20240122-000214,22,1,29.5,0.2838,8.37,29.5,21.13,7.72,7.72,13.41
442,2-20240208-000215,85,1,914.5,0.0,0.0,914.5,914.5,376.74,376.74,537.76
443,2-20240208-000215,22,2,29.5,0.0,0.0,59.0,59.0,7.72,15.44,43.56
444,2-20240208-000215,46,1,20.5,0.0,0.0,20.5,20.5,5.86,5.86,14.64
445,2-20240309-000216,49,1,29.5,0.0,0.0,29.5,29.5,7.86,7.86,21.64
446,2-20240309-000216,78,2,18.5,0.0,0.0,37.0,37.0,5.3,10.6,26.4
447,2-20240323-000217,87,1,26.0,0.1665,4.33,26.0,21.67,7.17,7.17,14.5
448,2-20240402-000218,64,3,12.5,0.1665,6.24,37.5,31.26,3.2,9.6,21.66
449,2-20240407-R000218,64,-3,12.5,0.1665,-6.24,-37.5,-31.26,3.2,-9.6,-21.66
450,2-20240409-000219,89,1,80.5,0.0,0.0,80.5,80.5,22.14,22.14,58.36
451,2-20240624-000220,46,2,21.0,0.0,0.0,42.0,42.0,5.86,11.72,30.28
452,2-20240626-000221,85,1,925.0,0.0,0.0,925.0,925.0,376.74,376.74,548.26
453,2-20240626-000221,64,1,12.5,0.0,0.0,12.5,12.5,3.2,3.2,9.3
454,2-20240626-000221,64,1,12.5,0.0,0.0,12.5,12.5,3.2,3.2,9.3
455,2-20240626-000221,4,1,68.5,0.0,0.0,68.5,68.5,24.21,24.21,44.29
456,2-20240704-000222,8,1,40.5,0.0,0.0,40.5,40.5,11.22,11.22,29.28
457,2-20240714-000223,78,1,18.5,0.0,0.0,18.5,18.5,5.3,5.3,13.2
458,2-20240714-000223,40,3,346.5,0.0,0.0,1039.5,1039.5,96.32,288.96,750.54
459,2-20240715-000224,30,6,26.0,0.0,0.0,156.0,156.0,6.81,40.86,115.14
460,2-20240719-000225,49,1,30.0,0.0,0.0,30.0,30.0,7.86,7.86,22.14
461,2-20240906-000226,79,2,13.0,0.0,0.0,26.0,26.0,3.52,7.04,18.96
462,2-20240906-000226,64,1,12.5,0.0,0.0,12.5,12.5,3.2,3.2,9.3
463,2-20240906-000226,64,1,12.5,0.0,0.0,12.5,12.5,3.2,3.2,9.3
464,2-20241104-000227,87,1,26.5,0.0,0.0,26.5,26.5,7.17,7.17,19.33
465,2-20241104-000227,1,1,80.5,0.0,0.0,80.5,80.5,22.3,22.3,58.2
466,2-20241104-000227,49,3,30.0,0.0,0.0,90.0,90.0,7.86,23.58,66.42
467,2-20241104-000227,8,1,41.0,0.0,0.0,41.0,41.0,11.22,11.22,29.78
468,2-20241108-000228,1,1,80.5,0.0,0.0,80.5,80.5,22.3,22.3,58.2
469,2-20241116-000229,87,2,26.5,0.0,0.0,53.0,53.0,7.17,14.34,38.66
470,2-20241116-000229,77,4,12.5,0.0,0.0,50.0,50.0,3.3,13.2,36.8
471,2-20241116-000229,61,1,133.5,0.0,0.0,133.5,133.5,49.79,49.79,83.71
472,2-20241127-000230,25,3,90.0,0.3,81.0,270.0,189.0,23.17,69.51,119.49
473,2-20241127-000230,89,1,82.0,0.3,24.6,82.0,57.4,22.14,22.14,35.26
474,2-20241201-000231,30,1,26.5,0.0,0.0,26.5,26.5,6.81,6.81,19.69
475,2-20241217-000232,79,2,13.0,0.0,0.0,26.0,26.0,3.52,7.04,18.96
476,2-20241218-000233,77,1,12.5,0.0,0.0,12.5,12.5,3.3,3.3,9.2
477,2-20250101-000234,11,1,21.0,0.0,0.0,21.0,21.0,5.38,5.38,15.62
478,2-20250118-000235,87,3,26.5,0.0,0.0,79.5,79.5,7.17,21.51,57.99
479,2-20250120-000236,22,2,30.5,0.0,0.0,61.0,61.0,7.72,15.44,45.56
480,2-20250208-000237,79,2,13.5,0.0,0.0,27.0,27.0,3.52,7.04,19.96
481,2-20250303-000238,85,1,944.0,0.0,0.0,944.0,944.0,376.74,376.74,567.26
482,2-20250303-000238,79,1,13.5,0.0,0.0,13.5,13.5,3.52,3.52,9.98
483,2-20250303-000238,25,2,90.5,0.0,0.0,181.0,181.0,23.17,46.34,134.66
484,2-20250317-000239,22,1,30.5,0.1312,4.0,30.5,26.5,7.72,7.72,18.78
485,2-20250329-000240,87,1,26.5,0.0,0.0,26.5,26.5,7.17,7.17,19.33
486,2-20250329-000240,87,3,26.5,0.0,0.0,79.5,79.5,7.17,21.51,57.99
487,2-20250410-000241,22,2,30.5,0.0,0.0,61.0,61.0,7.72,15.44,45.56
488,2-20250417-000242,46,2,21.5,0.0,0.0,43.0,43.0,5.86,11.72,31.28
489,2-20250518-000243,49,1,30.5,0.0,0.0,30.5,30.5,7.86,7.86,22.64
490,2-20250606-000244,85,1,951.0,0.23,218.73,951.0,732.27,376.74,376.74,355.53
491,2-20250606-000244,89,1,83.5,0.0,0.0,83.5,83.5,22.14,22.14,61.36
492,2-20250606-000244,79,2,13.5,0.0,0.0,27.0,27.0,3.52,7.04,19.96
493,2-20250606-000244,22,2,30.5,0.0,0.0,61.0,61.0,7.72,15.44,45.56
494,2-20250606-000244,43,1,57.0,0.0,0.0,57.0,57.0,20.92,20.92,36.08
495,2-20250615-000245,30,2,27.0,0.0,0.0,54.0,54.0,6.81,13.62,40.38
496,2-20250615-000245,78,1,19.0,0.0,0.0,19.0,19.0,5.3,5.3,13.7
497,2-20250615-000245,78,2,19.0,0.0,0.0,38.0,38.0,5.3,10.6,27.4
498,2-20250616-000246,87,1,27.0,0.0,0.0,27.0,27.0,7.17,7.17,19.83
499,2-20250620-000247,30,3,27.0,0.0,0.0,81.0,81.0,6.81,20.43,60.57
500,2-20250623-000248,46,1,21.5,0.0,0.0,21.5,21.5,5.86,5.86,15.64
501,2-20250623-000248,1,1,82.0,0.0,0.0,82.0,82.0,22.3,22.3,59.7
502,2-20250822-000249,87,1,27.0,0.0,0.0,27.0,27.0,7.17,7.17,19.83
503,2-20250826-000250,8,1,42.0,0.0,0.0,42.0,42.0,11.22,11.22,30.78
504,2-20250826-000250,91,1,90.0,0.0,0.0,90.0,90.0,29.81,29.81,60.19
505,2-20250912-000251,40,3,358.5,0.0871,93.68,1075.5,981.82,96.32,288.96,692.86
506,2-20250912-000251,89,2,84.0,0.0871,14.63,168.0,153.37,22.14,44.28,109.09
507,2-20251004-000252,22,1,31.0,0.0,0.0,31.0,31.0,7.72,7.72,23.28
508,2-20251004-000252,66,2,20.5,0.0,0.0,41.0,41.0,5.27,10.54,30.46
509,2-20251010-000253,40,3,359.5,0.0,0.0,1078.5,1078.5,96.32,288.96,789.54
510,2-20251010-000253,8,2,42.5,0.0,0.0,85.0,85.0,11.22,22.44,62.56
511,2-20251019-000254,30,2,27.0,0.0,0.0,54.0,54.0,6.81,13.62,40.38
512,2-20251029-000255,66,3,20.5,0.0,0.0,61.5,61.5,5.27,15.81,45.69
513,2-20251029-000255,25,2,92.5,0.0,0.0,185.0,185.0,23.17,46.34,138.66
514,2-20251029-000255,87,1,27.0,0.0,0.0,27.0,27.0,7.17,7.17,19.83
515,2-20251108-000256,87,2,27.0,0.0,0.0,54.0,54.0,7.17,14.34,39.66
516,2-20251108-000256,87,1,27.0,0.0,0.0,27.0,27.0,7.17,7.17,19.83
517,2-20251109-000257,25,1,92.5,0.0,0.0,92.5,92.5,23.17,23.17,69.33
518,2-20251116-000258,77,6,13.0,0.0,0.0,78.0,78.0,3.3,19.8,58.2
519,2-20251116-000258,49,1,31.0,0.0,0.0,31.0,31.0,7.86,7.86,23.14
520,2-20251119-000259,77,1,13.0,0.0,0.0,13.0,13.0,3.3,3.3,9.7
521,2-20251119-000259,46,2,22.0,0.0,0.0,44.0,44.0,5.86,11.72,32.28
522,2-20251121-000260,66,2,20.5,0.0,0.0,41.0,41.0,5.27,10.54,30.46
523,2-20251121-000260,89,2,84.5,0.0,0.0,169.0,169.0,22.14,44.28,124.72
524,2-20251129-000261,78,4,19.5,0.3,23.4,78.0,54.6,5.3,21.2,33.4
525,2-20251129-000261,30,2,27.0,0.3,16.2,54.0,37.8,6.81,13.62,24.18
526,2-20251129-000261,49,2,31.0,0.3,18.6,62.0,43.4,7.86,15.72,27.68
527,2-20251130-000262,64,1,13.0,0.3,3.9,13.0,9.1,3.2,3.2,5.9
528,2-20251130-000262,1,1,83.0,0.3,24.9,83.0,58.1,22.3,22.3,35.8
529,2-20251208-000263,85,1,965.5,0.0,0.0,965.5,965.5,376.74,376.74,588.76
530,2-20251208-000263,40,2,361.0,0.0,0.0,722.0,722.0,96.32,192.64,529.36
531,2-20251208-000263,78,1,19.5,0.0,0.0,19.5,19.5,5.3,5.3,14.2
532,2-20251209-000264,49,4,31.0,0.0,0.0,124.0,124.0,7.86,31.44,92.56
533,2-20251209-000264,49,3,31.0,0.0,0.0,93.0,93.0,7.86,23.58,69.42
534,2-20251222-R000264,49,-4,31.0,0.0,-0.0,-124.0,-124.0,7.86,-31.44,-92.56
535,2-20251222-R000264,49,-3,31.0,0.0,-0.0,-93.0,-93.0,7.86,-23.58,-69.42
536,2-20251221-000265,78,1,19.5,0.0,0.0,19.5,19.5,5.3,5.3,14.2
537,2-20251223-000266,25,4,92.5,0.0,0.0,370.0,370.0,23.17,92.68,277.32
538,2-20251223-000266,40,1,361.5,0.0,0.0,361.5,361.5,96.32,96.32,265.18
539,2-20251231-000267,49,1,31.0,0.2,6.2,31.0,24.8,7.86,7.86,16.94
540,2-20251231-000267,22,3,31.0,0.2,18.6,93.0,74.4,7.72,23.16,51.24
541,3-20150120-000001,97,1,630.0,0.0,0.0,630.0,630.0,338.37,338.37,291.63
542,3-20150120-000001,26,3,29.0,0.0,0.0,87.0,87.0,10.07,30.21,56.79
543,3-20150120-000001,6,1,15.0,0.0,0.0,15.0,15.0,5.06,5.06,9.94
544,3-20150228-000002,37,2,29.5,0.0,0.0,59.0,59.0,10.06,20.12,38.88
545,3-20150429-000003,82,1,32.5,0.0,0.0,32.5,32.5,11.05,11.05,21.45
546,3-20151122-000004,41,3,29.0,0.0,0.0,87.0,87.0,10.2,30.6,56.4
547,3-20151204-000005,7,1,199.0,0.0,0.0,199.0,199.0,104.91,104.91,94.09
548,3-20151204-000005,37,4,29.5,0.0,0.0,118.0,118.0,10.06,40.24,77.76
549,3-20151204-000005,20,1,63.0,0.0,0.0,63.0,63.0,22.52,22.52,40.48
550,3-20151204-000005,92,1,137.0,0.0,0.0,137.0,137.0,66.6,66.6,70.4
551,3-20160212-000006,23,2,14.5,0.0,0.0,29.0,29.0,5.32,10.64,18.36
552,3-20160212-000006,86,2,13.5,0.0,0.0,27.0,27.0,4.87,9.74,17.26
553,3-20160212-000006,84,2,31.0,0.0,0.0,62.0,62.0,10.75,21.5,40.5
554,3-20160309-000007,26,1,30.0,0.0,0.0,30.0,30.0,10.07,10.07,19.93
555,3-20160309-000007,74,1,55.5,0.0,0.0,55.5,55.5,18.76,18.76,36.74
556,3-20160309-000007,19,1,13.5,0.0,0.0,13.5,13.5,4.54,4.54,8.96
557,3-20160327-000008,7,1,200.5,0.0,0.0,200.5,200.5,104.91,104.91,95.59
558,3-20160327-000008,27,1,31.0,0.0,0.0,31.0,31.0,11.13,11.13,19.87
559,3-20160327-000008,80,1,29.0,0.0,0.0,29.0,29.0,9.46,9.46,19.54
560,3-20160327-000008,38,1,27.0,0.0,0.0,27.0,27.0,11.44,11.44,15.56
561,3-20160521-000009,33,1,8.5,0.0,0.0,8.5,8.5,2.68,2.68,5.82
562,3-20160603-000010,17,1,8.0,0.0,0.0,8.0,8.0,2.87,2.87,5.13
563,3-20160613-R000010,17,-1,8.0,0.0,-0.0,-8.0,-8.0,2.87,-2.87,-5.13
564,3-20160606-000011,27,1,31.5,0.0,0.0,31.5,31.5,11.13,11.13,20.37
565,3-20160606-000011,76,3,32.0,0.0,0.0,96.0,96.0,10.59,31.77,64.23
566,3-20160609-000012,7,1,202.0,0.0,0.0,202.0,202.0,104.91,104.91,97.09
567,3-20160609-000012,41,3,29.5,0.0,0.0,88.5,88.5,10.2,30.6,57.9
568,3-20160609-000012,82,2,33.5,0.0,0.0,67.0,67.0,11.05,22.1,44.9
569,3-20160609-000012,83,1,14.0,0.0,0.0,14.0,14.0,4.66,4.66,9.34
570,3-20160609-000012,19,1,13.5,0.0,0.0,13.5,13.5,4.54,4.54,8.96
571,3-20160726-000013,21,2,7.5,0.0,0.0,15.0,15.0,2.56,5.12,9.88
572,3-20160726-000013,57,1,51.0,0.0,0.0,51.0,51.0,17.82,17.82,33.18
573,3-20160726-000013,71,1,29.0,0.0,0.0,29.0,29.0,9.9,9.9,19.1
574,3-20160803-000014,20,4,64.0,0.0,0.0,256.0,256.0,22.52,90.08,165.92
575,3-20160803-000014,33,1,8.5,0.0,0.0,8.5,8.5,2.68,2.68,5.82
576,3-20160820-000015,54,1,58.0,0.0,0.0,58.0,58.0,19.49,19.49,38.51
577,3-20160912-000016,40,2,275.0,0.0,0.0,550.0,550.0,96.32,192.64,357.36
578,3-20160922-000017,87,2,21.0,0.0,0.0,42.0,42.0,7.17,14.34,27.66
579,3-20161010-000018,78,3,15.0,0.0,0.0,45.0,45.0,5.3,15.9,29.1
580,3-20161010-000018,38,1,27.5,0.0,0.0,27.5,27.5,11.44,11.44,16.06
581,3-20161220-000019,97,1,665.0,0.0,0.0,665.0,665.0,338.37,338.37,326.63
582,3-20161220-000019,53,2,8.5,0.0,0.0,17.0,17.0,2.82,5.64,11.36
583,3-20161222-000020,39,1,60.0,0.0,0.0,60.0,60.0,19.6,19.6,40.4
584,3-20170210-000021,86,1,14.0,0.0,0.0,14.0,14.0,4.87,4.87,9.13
585,3-20170210-000021,59,2,53.0,0.0,0.0,106.0,106.0,22.78,45.56,60.44
586,4-20150420-000001,97,1,633.0,0.0,0.0,633.0,633.0,338.37,338.37,294.63
