invoice_id,customer_id,store_id,order_date,ship_date,due_date,subtotal,discount_total,tax_amount,freight,grand_total,vat_rate,currency,payment_method,promotion_id,is_return,reference_invoice_id,n_lines
2-20220328-000173,2,106,2022-03-28,2022-03-31,2022-04-30,976.0,141.52,73.02,0.0,907.5,0.0875,USD,Card,P-US-20220314-SPRING,0,,4
2-20220409-000174,2,102,2022-04-09,2022-04-09,2022-05-09,28.0,0.0,2.45,5.0,35.45,0.0875,USD,Card,,0,,1
2-20220412-000175,2,103,2022-04-12,2022-04-15,2022-05-15,18.5,0.0,1.62,5.0,25.12,0.0875,USD,Card,,0,,1
2-20220619-000176,2,101,2022-06-19,2022-06-19,2022-07-19,1021.5,0.0,89.38,0.0,1110.88,0.0875,USD,COD,,0,,2
2-20220625-000177,2,106,2022-06-25,2022-06-26,2022-07-26,38.0,0.0,3.32,5.0,46.32,0.0875,USD,Transfer,,0,,2
2-20220702-000178,2,101,2022-07-02,2022-07-03,2022-08-02,84.0,0.0,7.35,0.0,91.35,0.0875,USD,PayPal,,0,,1
2-20220704-000179,2,108,2022-07-04,2022-07-04,2022-08-03,60.0,0.0,5.25,0.0,65.25,0.0875,USD,Card,,0,,1
2-20220818-000180,2,105,2022-08-18,2022-08-21,2022-09-20,19.5,0.0,1.71,5.0,26.21,0.0875,USD,Card,,0,,1
2-20220913-000181,2,103,2022-09-13,2022-09-14,2022-10-14,219.5,0.0,19.21,0.0,238.71,0.0875,USD,Cash,,0,,3
2-20220916-000182,2,105,2022-09-16,2022-09-18,2022-10-18,84.0,0.0,7.35,0.0,91.35,0.0875,USD,Cash,,0,,2
2-20220918-000183,2,108,2022-09-18,2022-09-18,2022-10-18,1042.5,0.0,91.22,0.0,1133.72,0.0875,USD,Card,,0,,2
2-20220918-000184,2,107,2022-09-18,2022-09-21,2022-10-21,25.0,0.0,2.19,5.0,32.19,0.0875,USD,ApplePay,,0,,1
2-20221025-000185,2,102,2022-10-25,2022-10-28,2022-11-27,1316.5,0.0,115.19,0.0,1431.69,0.0875,USD,Card,,0,,4
2-20221111-000186,2,106,2022-11-11,2022-11-13,2022-12-13,910.0,0.0,79.62,0.0,989.62,0.0875,USD,ApplePay,,0,,2
2-20221218-000187,2,102,2022-12-18,2022-12-21,2023-01-20,687.0,0.0,60.11,0.0,747.11,0.0875,USD,COD,,0,,2
2-20221225-000188,2,103,2022-12-25,2022-12-28,2023-01-27,928.5,0.0,81.24,0.0,1009.74,0.0875,USD,COD,,0,,3
2-20221229-000189,2,101,2022-12-29,2022-12-30,2023-01-29,97.5,19.5,6.82,0.0,84.82,0.0875,USD,COD,P-US-20221226-BOXING,0,,2
2-20230104-000190,2,105,2023-01-04,2023-01-05,2023-02-04,28.5,0.0,2.49,5.0,35.99,0.0875,USD,COD,,0,,1
2-20230211-000191,2,108,2023-02-11,2023-02-13,2023-03-15,153.0,0.0,13.39,0.0,166.39,0.0875,USD,PayPal,,0,,2
2-20230225-000192,2,105,2023-02-25,2023-02-25,2023-03-27,1091.5,0.0,95.51,0.0,1187.01,0.0875,USD,Card,,0,,5
2-20230317-000193,2,107,2023-03-17,2023-03-20,2023-04-19,298.0,0.0,26.07,0.0,324.07,0.0875,USD,Card,,0,,4
2-20230508-000194,2,108,2023-05-08,2023-05-08,2023-06-07,25.0,0.0,2.19,5.0,32.19,0.0875,USD,PayPal,,0,,1
2-20230515-000195,2,104,2023-05-15,2023-05-17,2023-06-16,103.0,0.0,9.01,0.0,112.01,0.0875,USD,Card,,0,,4
2-20230517-000196,2,107,2023-05-17,2023-05-18,2023-06-17,946.5,0.0,82.82,0.0,1029.32,0.0875,USD,Card,,0,,3
2-20230526-000197,2,107,2023-05-26,2023-05-27,2023-06-26,251.0,0.0,21.96,0.0,272.96,0.0875,USD,Card,,0,,2
2-20230528-000198,2,105,2023-05-28,2023-05-30,2023-06-29,36.5,0.0,3.19,5.0,44.69,0.0875,USD,Card,,0,,2
2-20230612-000199,2,104,2023-06-12,2023-06-13,2023-07-13,18.0,3.47,1.27,5.0,20.8,0.0875,USD,Transfer,P-US-20230606-SUMMER,0,,1
2-20230618-000200,2,101,2023-06-18,2023-06-21,2023-07-21,51.0,9.83,3.6,5.0,49.77,0.0875,USD,Card,P-US-20230606-SUMMER,0,,1
2-20230628-000201,2,101,2023-06-28,2023-07-01,2023-07-31,67.0,0.0,5.86,0.0,72.86,0.0875,USD,Card,,0,,2
2-20230812-000202,2,107,2023-08-12,2023-08-15,2023-09-14,77.5,0.0,6.78,0.0,84.28,0.0875,USD,PayPal,,0,,1
2-20230815-000203,2,105,2023-08-15,2023-08-15,2023-09-14,79.0,0.0,6.91,0.0,85.91,0.0875,USD,Card,,0,,1
2-20230827-000204,2,102,2023-08-27,2023-08-27,2023-09-26,1047.5,0.0,91.66,0.0,1139.16,0.0875,USD,Cash,,0,,3
2-20230918-000205,2,107,2023-09-18,2023-09-19,2023-10-19,76.5,0.0,6.69,0.0,83.19,0.0875,USD,PayPal,,0,,1
2-20231009-000206,2,108,2023-10-09,2023-10-10,2023-11-09,20.5,0.0,1.79,5.0,27.29,0.0875,USD,COD,,0,,1
2-20231020-000207,2,108,2023-10-20,2023-10-22,2023-11-21,338.5,0.0,29.62,0.0,368.12,0.0875,USD,Card,,0,,4
2-20231124-000208,2,106,2023-11-24,2023-11-26,2023-12-26,137.0,41.1,8.39,0.0,104.29,0.0875,USD,Card,P-US-20231123-BLACK,0,,3
2-20231127-000209,2,103,2023-11-27,2023-11-30,2023-12-30,135.0,40.5,8.27,0.0,102.77,0.0875,USD,Card,P-US-20231123-BLACK,0,,3
2-20231210-000210,2,106,2023-12-10,2023-12-13,2024-01-12,153.0,0.0,13.39,0.0,166.39,0.0875,USD,Card,,0,,3
2-20231221-000211,2,107,2023-12-21,2023-12-22,2024-01-21,87.5,0.0,7.66,0.0,95.16,0.0875,USD,Card,,0,,1
2-20231224-000212,2,106,2023-12-24,2023-12-24,2024-01-23,13.0,0.0,1.14,5.0,19.14,0.0875,USD,ApplePay,,0,,1
2-20231227-000213,2,105,2023-12-27,2023-12-28,2024-01-27,341.0,68.2,23.87,0.0,296.67,0.0875,USD,Transfer,P-US-20231226-BOXING,0,,1
2-20240122-000214,2,106,2024-01-22,2024-01-25,2024-02-24,204.5,43.93,14.05,0.0,174.62,0.0875,USD,PayPal,P-US-20240121-ENDOF,0,,2
2-20240208-000215,2,105,2024-02-08,2024-02-08,2024-03-09,994.0,0.0,86.97,0.0,1080.97,0.0875,USD,Card,,0,,3
2-20240309-000216,2,107,2024-03-09,2024-03-11,2024-04-10,66.5,0.0,5.82,0.0,72.32,0.0875,USD,Card,,0,,2
2-20240323-000217,2,106,2024-03-23,2024-03-23,2024-04-22,26.0,3.41,1.98,5.0,29.57,0.0875,USD,Cash,P-US-20240314-SPRING,0,,1
2-20240402-000218,2,103,2024-04-02,2024-04-04,2024-05-04,37.5,0.0,3.28,5.0,45.78,0.0875,USD,Card,,0,,1
2-20240407-R000218,2,103,2024-04-07,2024-04-07,2024-04-07,-37.5,0.0,-3.28,-5.0,-45.78,0.0875,USD,Card,,1,2-20240402-000218,1
2-20240409-000219,2,105,2024-04-09,2024-04-12,2024-05-12,80.5,0.0,7.04,0.0,87.54,0.0875,USD,Card,,0,,1
2-20240624-000220,2,101,2024-06-24,2024-06-26,2024-07-26,42.0,0.0,3.67,5.0,50.67,0.0875,USD,PayPal,,0,,1
2-20240626-000221,2,103,2024-06-26,2024-06-26,2024-07-26,1018.5,0.0,89.12,0.0,1107.62,0.0875,USD,Cash,,0,,4
2-20240704-000222,2,106,2024-07-04,2024-07-04,2024-08-03,40.5,0.0,3.54,5.0,49.04,0.0875,USD,COD,,0,,1
2-20240714-000223,2,107,2024-07-14,2024-07-14,2024-08-13,1058.0,0.0,92.57,0.0,1150.57,0.0875,USD,Cash,,0,,2
2-20240715-000224,2,101,2024-07-15,2024-07-18,2024-08-17,156.0,0.0,13.65,0.0,169.65,0.0875,USD,ApplePay,,0,,1
2-20240719-000225,2,104,2024-07-19,2024-07-19,2024-08-18,30.0,0.0,2.62,5.0,37.62,0.0875,USD,Transfer,,0,,1
2-20240906-000226,2,105,2024-09-06,2024-09-07,2024-10-07,51.0,0.0,4.46,0.0,55.46,0.0875,USD,Cash,,0,,3
2-20241104-000227,2,102,2024-11-04,2024-11-05,2024-12-05,238.0,0.0,20.82,0.0,258.82,0.0875,USD,Card,,0,,4
2-20241108-000228,2,106,2024-11-08,2024-11-11,2024-12-11,80.5,0.0,7.04,0.0,87.54,0.0875,USD,Card,,0,,1
2-20241116-000229,2,102,2024-11-16,2024-11-16,2024-12-16,236.5,0.0,20.69,0.0,257.19,0.0875,USD,Card,,0,,3
2-20241127-000230,2,106,2024-11-27,2024-11-28,2024-12-28,352.0,105.6,21.56,0.0,267.96,0.0875,USD,Cash,P-US-20241123-BLACK,0,,2
2-20241201-000231,2,105,2024-12-01,2024-12-02,2025-01-01,26.5,0.0,2.32,5.0,33.82,0.0875,USD,Cash,,0,,1
2-20241217-000232,2,105,2024-12-17,2024-12-20,2025-01-19,26.0,0.0,2.27,5.0,33.27,0.0875,USD,COD,,0,,1
2-20241218-000233,2,106,2024-12-18,2024-12-21,2025-01-20,12.5,0.0,1.09,5.0,18.59,0.0875,USD,Cash,,0,,1
2-20250101-000234,2,106,2025-01-01,2025-01-04,2025-02-03,21.0,0.0,1.84,5.0,27.84,0.0875,USD,Card,,0,,1
2-20250118-000235,2,104,2025-01-18,2025-01-19,2025-02-18,79.5,20.5,5.16,0.0,64.16,0.0875,USD,Cash,P-US-20250109-ENDOF,0,,1
2-20250120-000236,2,102,2025-01-20,2025-01-22,2025-02-21,61.0,0.0,5.34,0.0,66.34,0.0875,USD,PayPal,,0,,1
2-20250208-000237,2,102,2025-02-08,2025-02-10,2025-03-12,27.0,0.0,2.36,5.0,34.36,0.0875,USD,Cash,,0,,1
2-20250303-000238,2,106,2025-03-03,2025-03-06,2025-04-05,1138.5,0.0,99.62,0.0,1238.12,0.0875,USD,Card,,0,,3
2-20250317-000239,2,106,2025-03-17,2025-03-20,2025-04-19,30.5,3.92,2.33,5.0,33.91,0.0875,USD,Card,P-US-20250308-SPRING,0,,1
2-20250329-000240,2,105,2025-03-29,2025-03-30,2025-04-29,106.0,0.0,9.27,0.0,115.27,0.0875,USD,ApplePay,,0,,2
2-20250410-000241,2,104,2025-04-10,2025-04-12,2025-05-12,61.0,0.0,5.34,0.0,66.34,0.0875,USD,Card,,0,,1
2-20250417-000242,2,103,2025-04-17,2025-04-18,2025-05-18,43.0,0.0,3.76,5.0,51.76,0.0875,USD,Card,,0,,1
2-20250518-000243,2,104,2025-05-18,2025-05-21,2025-06-20,30.5,0.0,2.67,5.0,38.17,0.0875,USD,Card,,0,,1
2-20250606-000244,2,106,2025-06-06,2025-06-09,2025-07-09,1179.5,234.02,82.73,0.0,1028.21,0.0875,USD,Card,P-US-20250605-SUMMER,0,,5
2-20250615-000245,2,101,2025-06-15,2025-06-15,2025-07-15,111.0,22.02,7.79,0.0,96.77,0.0875,USD,Card,P-US-20250605-SUMMER,0,,3
2-20250616-000246,2,103,2025-06-16,2025-06-17,2025-07-17,27.0,5.36,1.89,5.0,28.53,0.0875,USD,Card,P-US-20250605-SUMMER,0,,1
2-20250620-000247,2,101,2025-06-20,2025-06-23,2025-07-23,81.0,0.0,7.09,0.0,88.09,0.0875,USD,ApplePay,,0,,1
2-20250623-000248,2,102,2025-06-23,2025-06-24,2025-07-24,103.5,0.0,9.06,0.0,112.56,0.0875,USD,Card,,0,,2
2-20250822-000249,2,104,2025-08-22,2025-08-23,2025-09-22,27.0,0.0,2.36,5.0,34.36,0.0875,USD,Card,,0,,1
2-20250826-000250,2,101,2025-08-26,2025-08-28,2025-09-27,132.0,0.0,11.55,0.0,143.55,0.0875,USD,PayPal,,0,,2
2-20250912-000251,2,104,2025-09-12,2025-09-15,2025-10-15,1243.5,113.78,98.85,0.0,1228.57,0.0875,USD,PayPal,P-US-20250904-BACKT,0,,2
2-20251004-000252,2,106,2025-10-04,2025-10-07,2025-11-06,72.0,0.0,6.3,0.0,78.3,0.0875,USD,Card,,0,,2
2-20251010-000253,2,103,2025-10-10,2025-10-10,2025-11-09,1163.5,0.0,101.81,0.0,1265.31,0.0875,USD,Card,,0,,2
2-20251019-000254,2,102,2025-10-19,2025-10-20,2025-11-19,54.0,0.0,4.72,0.0,58.72,0.0875,USD,Card,,0,,1
2-20251029-000255,2,105,2025-10-29,2025-10-30,2025-11-29,273.5,0.0,23.93,0.0,297.43,0.0875,USD,Cash,,0,,3
2-20251108-000256,2,103,2025-11-08,2025-11-09,2025-12-09,81.0,0.0,7.09,0.0,88.09,0.0875,USD,Card,,0,,2
2-20251109-000257,2,108,2025-11-09,2025-11-11,2025-12-11,92.5,0.0,8.09,0.0,100.59,0.0875,USD,Card,,0,,1
2-20251116-000258,2,102,2025-11-16,2025-11-18,2025-12-18,109.0,0.0,9.54,0.0,118.54,0.0875,USD,Card,,0,,2
2-20251119-000259,2,108,2025-11-19,2025-11-20,2025-12-20,57.0,0.0,4.99,0.0,61.99,0.0875,USD,Card,,0,,2
2-20251121-000260,2,103,2025-11-21,2025-11-21,2025-12-21,210.0,0.0,18.38,0.0,228.38,0.0875,USD,PayPal,,0,,2
2-20251129-000261,2,107,2025-11-29,2025-11-30,2025-12-30,194.0,58.2,11.88,0.0,147.68,0.0875,USD,Card,P-US-20251123-BLACK,0,,3
2-20251130-000262,2,107,2025-11-30,2025-12-01,2025-12-31,96.0,28.8,5.88,0.0,73.08,0.0875,USD,Card,P-US-20251123-BLACK,0,,2
2-20251208-000263,2,105,2025-12-08,2025-12-11,2026-01-10,1707.0,0.0,149.36,0.0,1856.36,0.0875,USD,COD,,0,,3
2-20251209-000264,2,105,2025-12-09,2025-12-12,2026-01-11,217.0,0.0,18.99,0.0,235.99,0.0875,USD,Cash,,0,,2
2-20251222-R000264,2,105,2025-12-22,2025-12-22,2025-12-22,-217.0,0.0,-18.99,-0.0,-235.99,0.0875,USD,Cash,,1,2-20251209-000264,2
2-20251221-000265,2,107,2025-12-21,2025-12-22,2026-01-21,19.5,0.0,1.71,5.0,26.21,0.0875,USD,Card,,0,,1
2-20251223-000266,2,108,2025-12-23,2025-12-23,2026-01-22,731.5,0.0,64.01,0.0,795.51,0.0875,USD,Card,,0,,2
2-20251231-000267,2,101,2025-12-31,2025-12-31,2026-01-30,124.0,24.8,8.68,0.0,107.88,0.0875,USD,Card,P-US-20251226-BOXING,0,,2
3-20150120-000001,3,102,2015-01-20,2015-01-23,2015-02-22,732.0,0.0,64.05,0.0,796.05,0.0875,USD,Card,,0,,3
3-20150228-000002,3,103,2015-02-28,2015-03-01,2015-03-31,59.0,0.0,5.16,0.0,64.16,0.0875,USD,Card,,0,,1
3-20150429-000003,3,105,2015-04-29,2015-04-30,2015-05-30,32.5,0.0,2.84,5.0,40.34,0.0875,USD,Card,,0,,1
3-20151122-000004,3,104,2015-11-22,2015-11-25,2015-12-25,87.0,0.0,7.61,0.0,94.61,0.0875,USD,Card,,0,,1
3-20151204-000005,3,104,2015-12-04,2015-12-04,2016-01-03,517.0,0.0,45.24,0.0,562.24,0.0875,USD,Card,,0,,4
3-20160212-000006,3,103,2016-02-12,2016-02-14,2016-03-15,118.0,0.0,10.32,0.0,128.32,0.0875,USD,Card,,0,,3
3-20160309-000007,3,105,2016-03-09,2016-03-12,2016-04-11,99.0,13.72,7.46,0.0,92.74,0.0875,USD,ApplePay,P-US-20160305-SPRING,0,,3
3-20160327-000008,3,104,2016-03-27,2016-03-29,2016-04-28,287.5,0.0,25.16,0.0,312.66,0.0875,USD,Card,,0,,4
3-20160521-000009,3,106,2016-05-21,2016-05-24,2016-06-23,8.5,0.0,0.74,5.0,14.24,0.0875,USD,Card,,0,,1
3-20160603-000010,3,105,2016-06-03,2016-06-06,2016-07-06,8.0,0.0,0.7,5.0,13.7,0.0875,USD,Card,,0,,1
3-20160613-R000010,3,105,2016-06-13,2016-06-13,2016-06-13,-8.0,0.0,-0.7,-5.0,-13.7,0.0875,USD,Card,,1,3-20160603-000010,1
3-20160606-000011,3,102,2016-06-06,2016-06-06,2016-07-06,127.5,0.0,11.16,0.0,138.66,0.0875,USD,Card,,0,,2
3-20160609-000012,3,106,2016-06-09,2016-06-12,2016-07-12,385.0,0.0,33.69,0.0,418.69,0.0875,USD,Cash,,0,,5
3-20160726-000013,3,101,2016-07-26,2016-07-28,2016-08-27,95.0,0.0,8.31,0.0,103.31,0.0875,USD,Cash,,0,,3
3-20160803-000014,3,108,2016-08-03,2016-08-05,2016-09-04,264.5,0.0,23.14,0.0,287.64,0.0875,USD,Card,,0,,2
3-20160820-000015,3,108,2016-08-20,2016-08-21,2016-09-20,58.0,0.0,5.07,0.0,63.07,0.0875,USD,ApplePay,,0,,1
3-20160912-000016,3,104,2016-09-12,2016-09-14,2016-10-14,550.0,0.0,48.12,0.0,598.12,0.0875,USD,Card,,0,,1
3-20160922-000017,3,108,2016-09-22,2016-09-25,2016-10-25,42.0,4.48,3.28,5.0,45.8,0.0875,USD,ApplePay,P-US-20160921-BACKT,0,,1
3-20161010-000018,3,105,2016-10-10,2016-10-13,2016-11-12,72.5,0.0,6.34,0.0,78.84,0.0875,USD,Card,,0,,2
3-20161220-000019,3,107,2016-12-20,2016-12-20,2017-01-19,682.0,0.0,59.67,0.0,741.67,0.0875,USD,Card,,0,,2
3-20161222-000020,3,103,2016-12-22,2016-12-23,2017-01-22,60.0,0.0,5.25,0.0,65.25,0.0875,USD,Cash,,0,,1
3-20170210-000021,3,103,2017-02-10,2017-02-11,2017-03-13,120.0,0.0,10.5,0.0,130.5,0.0875,USD,Card,,0,,2
4-20150420-000001,4,105,2015-04-20,2015-04-21,2015-05-21,641.0,0.0,56.09,0.0,697.09,0.0875,USD,Cash,,0,,2
4-20150725-000002,4,106,2015-07-25,2015-07-27,2015-08-26,16.0,0.0,1.4,5.0,22.4,0.0875,USD,Card,,0,,1
5-20150113-000001,5,102,2015-01-13,2015-01-15,2015-02-14,61.0,16.65,3.88,5.0,53.23,0.0875,USD,Card,P-US-20150108-ENDOF,0,,1
5-20150209-000002,5,102,2015-02-09,2015-02-12,2015-03-14,764.5,0.0,66.89,0.0,831.39,0.0875,USD,Card,,0,,2
5-20150218-000003,5,105,2015-02-18,2015-02-19,2015-03-21,80.5,0.0,7.04,0.0,87.54,0.0875,USD,Cash,,0,,3
5-20150330-000004,5,104,2015-03-30,2015-04-02,2015-05-02,19.0,0.0,1.66,5.0,25.66,0.0875,USD,PayPal,,0,,1
5-20150415-000005,5,106,2015-04-15,2015-04-18,2015-05-18,19.0,0.0,1.66,5.0,25.66,0.0875,USD,Card,,0,,1
5-20150505-000006,5,103,2015-05-05,2015-05-06,2015-06-05,48.5,0.0,4.24,5.0,57.74,0.0875,USD,COD,,0,,2
5-20150509-000007,5,108,2015-05-09,2015-05-10,2015-06-09,96.0,0.0,8.4,0.0,104.4,0.0875,USD,Card,,0,,2
5-20150514-000008,5,106,2015-05-14,2015-05-14,2015-06-13,121.0,0.0,10.59,0.0,131.59,0.0875,USD,Card,,0,,2
5-20150528-000009,5,103,2015-05-28,2015-05-28,2015-06-27,160.0,0.0,14.0,0.0,174.0,0.0875,USD,PayPal,,0,,2
5-20150721-000010,5,102,2015-07-21,2015-07-21,2015-08-20,134.0,0.0,11.72,0.0,145.72,0.0875,USD,Card,,0,,3
5-20150927-000011,5,108,2015-09-27,2015-09-29,2015-10-29,23.0,0.0,2.01,5.0,30.01,0.0875,USD,Card,,0,,1
5-20151001-000012,5,105,2015-10-01,2015-10-03,2015-11-02,87.0,0.0,7.61,0.0,94.61,0.0875,USD,Card,,0,,1
5-20151004-000013,5,107,2015-10-04,2015-10-05,2015-11-04,109.5,0.0,9.58,0.0,119.08,0.0875,USD,Card,,0,,3
5-20151005-000014,5,103,2015-10-05,2015-10-05,2015-11-04,63.0,0.0,5.51,0.0,68.51,0.0875,USD,ApplePay,,0,,1
5-20151031-000015,5,101,2015-10-31,2015-10-31,2015-11-30,40.0,0.0,3.5,5.0,48.5,0.0875,USD,Card,,0,,1
5-20151108-000016,5,106,2015-11-08,2015-11-09,2015-12-09,234.0,0.0,20.47,0.0,254.47,0.0875,USD,Card,,0,,2
5-20151109-000017,5,105,2015-11-09,2015-11-09,2015-12-09,74.5,0.0,6.52,0.0,81.02,0.0875,USD,ApplePay,,0,,2
5-20151118-000018,5,103,2015-11-18,2015-11-19,2015-12-19,25.0,0.0,2.19,5.0,32.19,0.0875,USD,Card,,0,,2
5-20151119-000019,5,105,2015-11-19,2015-11-22,2015-12-22,438.0,0.0,38.32,0.0,476.32,0.0875,USD,Card,,0,,3
5-20151130-000020,5,102,2015-11-30,2015-12-01,2015-12-31,23.0,6.9,1.41,5.0,22.51,0.0875,USD,Card,P-US-20151123-BLACK,0,,1
5-20151211-000021,5,106,2015-12-11,2015-12-14,2016-01-13,43.5,0.0,3.81,5.0,52.31,0.0875,USD,Card,,0,,1
5-20151224-000022,5,106,2015-12-24,2015-12-26,2016-01-25,186.0,0.0,16.27,0.0,202.27,0.0875,USD,Cash,,0,,1
5-20160120-000023,5,105,2016-01-20,2016-01-22,2016-02-21,16.0,3.69,1.08,5.0,18.39,0.0875,USD,Card,P-US-20160113-ENDOF,0,,1
5-20160122-000024,5,108,2016-01-22,2016-01-23,2016-02-22,10.0,2.31,0.67,5.0,13.36,0.0875,USD,Card,P-US-20160113-ENDOF,0,,1
5-20160209-000025,5,106,2016-02-09,2016-02-10,2016-03-11,46.5,0.0,4.07,5.0,55.57,0.0875,USD,Card,,0,,1
5-20160314-000026,5,102,2016-03-14,2016-03-15,2016-04-14,417.0,57.75,31.43,0.0,390.68,0.0875,USD,Card,P-US-20160305-SPRING,0,,1
5-20160327-000027,5,101,2016-03-27,2016-03-27,2016-04-26,16.5,0.0,1.44,5.0,22.94,0.0875,USD,Card,,0,,1
5-20160420-000028,5,108,2016-04-20,2016-04-21,2016-05-21,147.5,0.0,12.91,0.0,160.41,0.0875,USD,ApplePay,,0,,3
5-20160527-000029,5,107,2016-05-27,2016-05-29,2016-06-28,145.5,0.0,12.73,0.0,158.23,0.0875,USD,Card,,0,,3
5-20161022-000030,5,104,2016-10-22,2016-10-25,2016-11-24,46.5,0.0,4.07,5.0,55.57,0.0875,USD,Card,,0,,1
5-20161024-000031,5,108,2016-10-24,2016-10-26,2016-11-25,33.0,0.0,2.89,5.0,40.89,0.0875,USD,Cash,,0,,2
5-20161025-000032,5,101,2016-10-25,2016-10-28,2016-11-27,24.0,0.0,2.1,5.0,31.1,0.0875,USD,Card,,0,,1
5-20161110-000033,5,105,2016-11-10,2016-11-10,2016-12-10,141.5,0.0,12.38,0.0,153.88,0.0875,USD,Card,,0,,3
5-20161124-000034,5,106,2016-11-24,2016-11-25,2016-12-25,17.0,5.1,1.04,5.0,17.94,0.0875,USD,Card,P-US-20161123-BLACK,0,,1
5-20161127-000035,5,107,2016-11-27,2016-11-27,2016-12-27,25.5,7.65,1.56,5.0,24.41,0.0875,USD,Card,P-US-20161123-BLACK,0,,2
5-20161128-000036,5,105,2016-11-28,2016-11-28,2016-12-28,84.5,25.35,5.18,0.0,64.33,0.0875,USD,Cash,P-US-20161123-BLACK,0,,2
5-20170212-000037,5,102,2017-02-12,2017-02-14,2017-03-16,325.0,0.0,28.44,0.0,353.44,0.0875,USD,Card,,0,,2
5-20170506-000038,5,108,2017-05-06,2017-05-09,2017-06-08,63.0,0.0,5.51,0.0,68.51,0.0875,USD,Card,,0,,2
5-20170531-000039,5,106,2017-05-31,2017-06-02,2017-07-02,16.0,0.0,1.4,5.0,22.4,0.0875,USD,Card,,0,,1
5-20170919-000040,5,106,2017-09-19,2017-09-20,2017-10-20,10.0,1.02,0.79,5.0,14.77,0.0875,USD,Card,P-US-20170917-BACKT,0,,1
5-20171103-000041,5,104,2017-11-03,2017-11-06,2017-12-06,77.5,0.0,6.78,0.0,84.28,0.0875,USD,Transfer,,0,,3
5-20171103-000042,5,106,2017-11-03,2017-11-03,2017-12-03,110.0,0.0,9.62,0.0,119.62,0.0875,USD,COD,,0,,2
5-20171121-000043,5,103,2017-11-21,2017-11-23,2017-12-23,219.0,0.0,19.16,0.0,238.16,0.0875,USD,Card,,0,,1
5-20171203-000044,5,106,2017-12-03,2017-12-05,2018-01-04,167.5,0.0,14.66,0.0,182.16,0.0875,USD,COD,,0,,3
5-20171204-000045,5,104,2017-12-04,2017-12-05,2018-01-04,64.5,0.0,5.64,0.0,70.14,0.0875,USD,Card,,0,,1
5-20171207-000046,5,104,2017-12-07,2017-12-10,2018-01-09,211.5,0.0,18.51,0.0,230.01,0.0875,USD,PayPal,,0,,2
5-20180627-000047,5,104,2018-06-27,2018-06-27,2018-07-27,22.0,0.0,1.92,5.0,28.92,0.0875,USD,Transfer,,0,,1
5-20180930-000048,5,102,2018-09-30,2018-10-02,2018-11-01,22.0,0.0,1.92,5.0,28.92,0.0875,USD,Cash,,0,,1
5-20181018-000049,5,105,2018-10-18,2018-10-19,2018-11-18,851.5,0.0,74.51,0.0,926.01,0.0875,USD,Cash,,0,,4
5-20181030-000050,5,102,2018-10-30,2018-11-01,2018-12-01,98.5,0.0,8.62,0.0,107.12,0.0875,USD,Card,,0,,3
5-20190206-000051,5,108,2019-02-06,2019-02-07,2019-03-09,22.0,0.0,1.92,5.0,28.92,0.0875,USD,Card,,0,,1
5-20190416-000052,5,107,2019-04-16,2019-04-19,2019-05-19,10.5,0.0,0.92,5.0,16.42,0.0875,USD,Card,,0,,1
5-20190718-000053,5,108,2019-07-18,2019-07-20,2019-08-19,155.0,0.0,13.56,0.0,168.56,0.0875,USD,Card,,0,,3
5-20191113-000054,5,105,2019-11-13,2019-11-14,2019-12-14,326.5,0.0,28.57,0.0,355.07,0.0875,USD,Card,,0,,2
5-20200328-000055,5,104,2020-03-28,2020-03-29,2020-04-28,143.0,0.0,12.51,0.0,155.51,0.0875,USD,PayPal,,0,,1
5-20200411-000056,5,106,2020-04-11,2020-04-13,2020-05-13,17.5,0.0,1.53,5.0,24.03,0.0875,USD,Card,,0,,1
5-20200511-000057,5,104,2020-05-11,2020-05-13,2020-06-12,23.0,0.0,2.01,5.0,30.01,0.0875,USD,Cash,,0,,1
5-20200518-000058,5,107,2020-05-18,2020-05-19,2020-06-18,72.0,0.0,6.3,0.0,78.3,0.0875,USD,Card,,0,,1
5-20200529-000059,5,103,2020-05-29,2020-06-01,2020-07-01,94.0,0.0,8.22,0.0,102.22,0.0875,USD,Cash,,0,,2
5-20200817-000060,5,106,2020-08-17,2020-08-20,2020-09-19,70.5,0.0,6.17,0.0,76.67,0.0875,USD,Card,,0,,1
5-20201110-000061,5,107,2020-11-10,2020-11-13,2020-12-13,673.0,0.0,58.89,0.0,731.89,0.0875,USD,Card,,0,,2
5-20210604-000062,5,105,2021-06-04,2021-06-05,2021-07-05,1170.0,0.0,102.38,0.0,1272.38,0.0875,USD,Card,,0,,2
5-20210620-000063,5,108,2021-06-20,2021-06-23,2021-07-23,883.0,170.78,62.32,0.0,774.54,0.0875,USD,Card,P-US-20210612-SUMMER,0,,2
5-20210904-000064,5,107,2021-09-04,2021-09-07,2021-10-07,175.5,0.0,15.36,0.0,190.86,0.0875,USD,Card,,0,,2
5-20211025-000065,5,106,2021-10-25,2021-10-27,2021-11-26,854.5,0.0,74.77,0.0,929.27,0.0875,USD,Card,,0,,1
5-20211204-000066,5,105,2021-12-04,2021-12-06,2022-01-05,38.0,0.0,3.32,5.0,46.32,0.0875,USD,Transfer,,0,,1
5-20220110-000067,5,108,2022-01-10,2022-01-11,2022-02-10,966.0,0.0,84.52,0.0,1050.52,0.0875,USD,Card,,0,,1
